eventTimestamp,unitDisplayType,brandName,bundleId,countryCode,deviceId,osAndVersion,bidFloorPrice,sentPrice
1657322801629,banner,Generic,com.loop.match3d,MX,746d9e61920,Android-4.0,0.01,0.06
1657751982290,rewarded,Generic,se.ace.fishinc,GB,747abe2f155,Android-4.0,0.01,4.1
1657226518555,rewarded,Generic,com.loop.match3d,US,747d0ac72ac,Android-4.0,0.01,3.16
1657139047442,banner,Generic,com.tintash.nailsalon,FR,748484691a4,Android-4.0,0.01,0.03
1657568736313,banner,Generic,com.AppIdeas.LevelUpRunner,US,748b43b7a21,Android-4.0,0.05,0.1
1656920584762,banner,Generic,com.AppIdeas.LevelUpRunner,IN,748f50ec27e,Android-4.0,0.05,0.08
1656909436495,banner,LG,com.loop.match3d,US,748fbb3ac9b,Android-11.0,0.01,0.02
1657407519019,banner,Alcatel,com.loop.match3d,US,7494101a010,Android-10.0,0.01,0.03
1657734846200,interstitial,Realme,com.tintash.nailsalon,BO,749bb68c576,Android-11.0,0.01,0.04
1656630422456,rewarded,Motorola,com.loop.match3d,US,749df56128e,Android-10.0,0.01,86.98
1657399095302,banner,Motorola,com.kamilbilge.ropesavior3d,MX,74a4565923b,Android-11.0,0.05,0.06
1657756194561,rewarded,Apple,1502447854,US,74a909d5117,iOS-15.5,0.01,18.41
1657072141001,interstitial,Motorola,com.YayySAL.DodgeAgent,AR,74a97a7f54f,Android-11.0,0.05,3.4
1657317426998,banner,Apple,1502447854,US,74b19b32cfe,iOS-15.5,0.01,0.66
1656980660239,interstitial,Cloud Mobile,com.loop.match3d,US,74b2fbc8247,Android-11.0,0.01,0.03
1656746333881,banner,Apple,1523081624,DE,74b703a89cd,iOS-15.0.2,0.01,1.09
1656305967497,banner,Generic,com.tintash.nailsalon,US,74bd44c8124,Android-4.0,0.01,0.02
1656801284253,banner,OPPO,com.loop.match3d,GB,74c24574113,Android-11.0,0.01,0.02
1656326060131,banner,Generic,com.tintash.nailsalon,FR,74c74686f81,Android-4.0,0.01,0.02
1657717295014,rewarded,Generic,com.loop.match3d,US,74c772bc889,Android-4.0,0.05,6.01
1656907110337,rewarded,itel,dovi.coalmining.inc,BD,74ca1e223a3,Android-11.0,0.05,0.23
1657740357474,banner,Apple,1579489488,ES,74ca7f70a14,iOS-15.3,0.05,0.05
1656514603429,banner,Samsung,com.loop.match3d,TW,74cb055533c,Android-11.0,0.01,0.06
1657482360598,rewarded,Samsung,com.loop.match3d,GB,74cc51673b5,Android-11.0,0.01,7.69
1657470245050,interstitial,Xiaomi,se.ace.fishinc,BD,74ccca9f232,Android-11.0,0.01,0.09
1657727498342,banner,Samsung,com.loop.match3d,US,74ccd8eaf7f,Android-11.0,0.1,0.17
1656630162562,rewarded,Motorola,com.tilegarden.match3,US,74cdcdb7e4e,Android-11.0,0.01,15.07
1656685438817,rewarded,Apple,1523081624,NL,74cfbb537bb,iOS-15.5,0.01,0.38
1656871794548,banner,Samsung,com.loop.match3d,EC,74d04be9323,Android-8.1.0,0.01,0.01
1657396486938,rewarded,Samsung,com.tintash.nailsalon,ES,74d0933f637,Android-10.0,0.01,0.02
1657015519397,banner,Apple,1502447854,GB,74d476d905c,iOS-14.7.1,0.01,0.02
1657418765700,rewarded,Apple,1529614832,US,74e7fc17d3a,iOS-15.5,0.01,86.49
1657542850042,banner,Generic,com.loop.match3d,US,74ea3c6ed83,Android-4.0,0.01,0.03
1657493769783,rewarded,Samsung,com.loop.match3d,DE,74edb6dc5a0,Android-9.0,0.01,5.63
1657396305208,rewarded,Generic,com.tilegarden.match3,GB,74ef9116932,Android-4.0,0.01,0.02
1657253057998,interstitial,Acer,se.ace.fishinc,US,74f16ed97f8,Android-9.0,0.01,5.4
1656618341381,interstitial,Samsung,com.YayySAL.DodgeAgent,AR,74f90f4828d,Android-11.0,0.05,0.06
1657635352549,interstitial,Generic,se.ace.fishinc,KR,74fa3a74887,Android-4.0,0.01,2.32
1657477663393,interstitial,Samsung,com.tilegarden.match3,US,74fbe6a6f82,Android-11.0,0.01,0.03
1657577592265,banner,Generic,com.loop.match3d,CA,74fc11d34f1,Android-4.0,0.01,0.1
1656460059996,rewarded,Generic,se.ace.fishinc,US,74fdeba1778,Android-4.0,0.01,23.15
1657477696391,banner,Xiaomi,com.tintash.nailsalon,GB,800023c8819,Android-10.0,0.01,0.15
1656646476578,banner,Motorola,com.loop.match3d,CA,80064ca324e,Android-10.0,0.01,0.16
1657521054961,banner,Generic,com.AppIdeas.LevelUpRunner,FR,800eb039089,Android-4.0,0.05,0.17
1657738914181,rewarded,Samsung,com.loop.match3d,DE,801232f9977,Android-8.0.0,0.05,4.12
1656308351142,interstitial,Apple,1523081624,BG,8015a5c53e6,iOS-12.5.5,0.01,2.25
1656787296344,banner,Motorola,com.tintash.nailsalon,BR,801aa5058a3,Android-11.0,0.01,0.11
1657452384537,banner,Generic,com.loop.match3d,DE,801ad14e53a,Android-4.0,0.01,0.03
1657609539301,interstitial,Generic,com.loop.match3d,PK,801d1f9079a,Android-4.0,0.01,0.44
1657386716341,rewarded,Generic,com.loop.match3d,US,80248a43271,Android-4.0,0.01,10.6
1657465282745,banner,Generic,com.loop.match3d,US,802d607c63b,Android-4.0,0.01,0.03
1656636296626,banner,Dish,com.tintash.nailsalon,US,80383856abb,Android-11.0,0.01,0.02
1657758749918,rewarded,Apple,1502447854,TW,803bc9a88da,iOS-12.1.2,0.01,1.19
1656558904145,interstitial,Xiaomi,com.volt.dresstoimpress,ID,804147ef877,Android-11.0,0.01,3.55
1656880636218,rewarded,Xiaomi,com.tintash.nailsalon,BR,8047f073ae6,Android-11.0,0.01,0.02
1657078924208,rewarded,Xiaomi,se.ace.fishinc,UZ,805133e7db3,Android-10.0,0.01,0.09
1657409520174,interstitial,Samsung,com.kamilbilge.ropesavior3d,AR,805517d4e2d,Android-11.0,0.05,1.64
1657159381185,banner,Vivo,com.volt.dresstoimpress,ID,8057c6b436d,Android-11.0,0.01,0.01
1656592251404,rewarded,OPPO,com.kamilbilge.ropesavior3d,TH,8057d20fb7f,Android-9.0,0.05,2.3
1657355037624,interstitial,OPPO,com.kamilbilge.ropesavior3d,EG,805ee2c7a18,Android-11.0,0.05,2.26
1657560563491,banner,Samsung,com.loop.match3d,BR,806d0aa70b3,Android-10.0,0.01,0.07
1657250099739,banner,Apple,1586795332,NZ,806e8302f1a,iOS-15.5,0.05,0.56
1656471096756,interstitial,Tecno,se.ace.fishinc,EC,80701fbdecf,Android-11.0,0.01,0.12
1656518954270,banner,Generic,com.loop.match3d,BR,8075b174bba,Android-4.0,0.01,0.15
1657017026794,interstitial,OPPO,se.ace.fishinc,ID,8076b65fc24,Android-10.0,0.01,0.42
1657269973489,rewarded,Apple,1436213906,ID,807976e2465,iOS-15.5,0.01,4.51
1656722938999,banner,Samsung,com.loop.match3d,BR,807b674f622,Android-11.0,0.01,0.08
1656631962944,interstitial,Apple,1436213906,AU,807ea87c184,iOS-13.4,0.01,2.79
1656424056421,rewarded,Generic,com.tintash.nailsalon,HR,807fc4ffd6d,Android-4.0,0.01,0.01
1656714576767,banner,Motorola,com.AppIdeas.LevelUpRunner,AR,80822d22852,Android-9.0,0.05,0.07
1657741532421,interstitial,Motorola,com.tilegarden.match3,US,80854b5d7d9,Android-11.0,0.05,0.05
1656864423824,rewarded,Generic,dovi.coalmining.inc,US,808910b127e,Android-4.0,0.05,0.06
1657325761718,rewarded,Generic,dovi.coalmining.inc,US,808a59024ad,Android-4.0,0.05,22.55
1657240683146,banner,Samsung,com.loop.match3d,FR,8093622928b,Android-11.0,0.01,0.17
1656292039427,banner,Xiaomi,com.kamilbilge.ropesavior3d,BR,8093be00c03,Android-10.0,0.05,0.09
1657232411680,banner,Generic,com.loop.match3d,MX,809505a5ec1,Android-4.0,0.01,0.1
1656766098907,banner,Vivo,com.AppIdeas.LevelUpRunner,ID,80960c21b6f,Android-11.0,0.01,0.07
1657555749525,rewarded,Motorola,com.YayySAL.DodgeAgent,PL,809a77af14c,Android-11.0,0.05,0.08
1657508007341,rewarded,Motorola,com.loop.match3d,BR,809e1b62618,Android-9.0,0.01,1.06
1656370216239,rewarded,Infinix,com.tintash.nailsalon,EG,809e47f33c5,Android-6.0,0.01,0.03
1657736340221,rewarded,Apple,1502447854,US,809f6359483,iOS-15.5,0.01,8.84
1656510169512,banner,Generic,com.volt.dresstoimpress,VN,80a2eca9873,Android-4.0,0.01,0.04
1657750237812,banner,LG,com.loop.match3d,US,80a9f1978f6,Android-10.0,0.1,0.1
1657007720316,banner,Apple,1523081624,US,80aaf682fb3,iOS-15.0,0.01,0.15
1657536476889,banner,Xiaomi,com.tintash.nailsalon,VN,80ac0f5ec59,Android-11.0,0.01,0.02
1657387126059,banner,Samsung,com.kamilbilge.ropesavior3d,BR,80ae6387bab,Android-10.0,0.05,0.08
1657549263067,banner,Xiaomi,com.YayySAL.DodgeAgent,MX,80aeda74571,Android-11.0,0.05,0.07
1656322283996,banner,Samsung,com.tintash.nailsalon,PH,80aff96eabf,Android-11.0,0.01,0.08
1657427569270,rewarded,Generic,com.loop.match3d,US,80b4fb3ba33,Android-4.0,0.01,4.66
1656992759464,rewarded,Motorola,se.ace.fishinc,MX,80b82df3e00,Android-11.0,0.01,0.21
1657431133961,banner,OPPO,com.loop.match3d,PH,80bc0f7ad83,Android-11.0,0.01,0.01
1657689699891,rewarded,Samsung,com.tilegarden.match3,VN,80bc1e49cac,Android-11.0,0.05,5.4
1657725201236,rewarded,Generic,se.ace.fishinc,US,80c946259ac,Android-4.0,0.01,0.02
1657758636154,rewarded,Motorola,com.tilegarden.match3,US,80ca81cab3b,Android-9.0,0.05,4.35
1657324750874,banner,Samsung,com.tintash.nailsalon,BR,80cf0bd4e55,Android-11.0,0.01,0.03
1657197992748,banner,Samsung,com.AppIdeas.LevelUpRunner,KR,80cf33a0eda,Android-11.0,0.05,0.09
1656728186867,banner,OPPO,com.volt.dresstoimpress,VN,80d18ca9170,Android-11.0,0.01,0.01
1656879698083,banner,Samsung,com.tintash.nailsalon,US,80d214dc630,Android-10.0,0.01,0.02
1656335531308,rewarded,Huawei,com.tilegarden.match3,DE,80d62ef648f,Android-10.0,0.01,0.02
1656823486937,banner,Apple,1502447854,US,80d6af8faa7,iOS-15.5,0.01,0.92
1656861378390,rewarded,Motorola,com.loop.match3d,BR,80da5d568dd,Android-10.0,0.01,0.31
1656389537859,banner,Apple,1523081624,US,80de276b13c,iOS-15.4.1,0.01,0.58
1657466454035,interstitial,Generic,se.ace.fishinc,MA,80dfdc4bc8d,Android-4.0,0.01,0.02
1657608658499,interstitial,Generic,se.ace.fishinc,GR,80e0c426f1e,Android-4.0,0.01,0.02
1657087112916,banner,OPPO,com.volt.dresstoimpress,ID,80e1473f206,Android-10.0,0.01,0.01
1657338026723,rewarded,Samsung,dovi.coalmining.inc,TW,80e2604f3b1,Android-11.0,0.05,20.2
1657113196909,interstitial,Huawei,com.tintash.nailsalon,EG,80e2b5ddbde,Android-10.0,0.01,0.02
1656621729367,banner,Generic,com.loop.match3d,GB,80e390fb580,Android-4.0,0.01,0.42
1657430725891,rewarded,OPPO,se.ace.fishinc,FR,80e5ae869ae,Android-11.0,0.01,0.02
1656896291923,rewarded,Samsung,se.ace.fishinc,US,80e86bb32fb,Android-4.4.4,0.01,0.02
1657106022891,interstitial,Samsung,se.ace.fishinc,TR,80efe4cf970,Android-11.0,0.01,0.38
1657733443296,rewarded,Samsung,se.ace.fishinc,VN,80f165f8c1a,Android-11.0,0.01,0.55
1657475759414,banner,Lenovo,com.YayySAL.DodgeAgent,SA,80f26e21164,Android-11.0,0.05,0.16
1657754630145,rewarded,LG,com.tilegarden.match3,US,80f51eb077d,Android-7.0,0.05,1.71
1657224811482,banner,Samsung,com.AppIdeas.LevelUpRunner,AE,80f6be8c743,Android-11.0,0.05,0.06
1657594826670,banner,Motorola,com.loop.match3d,MX,80faa04d0df,Android-10.0,0.01,0.03
1657056705292,banner,Apple,1523081624,US,80ffb5693a4,iOS-15.5,0.01,0.02
1657348666486,banner,Apple,1523081624,VN,6a0019a885a,iOS-14.5.1,0.01,0.06
1657319378081,banner,Apple,1502447854,CO,6a00e165dd1,iOS-15.5,0.01,0.08
1657514035273,banner,Motorola,com.loop.match3d,US,6a014eedcb5,Android-10.0,0.01,0.03
1656486693881,banner,Infinix,com.AppIdeas.LevelUpRunner,ID,6a03bd541ce,Android-11.0,0.05,0.06
1657305102709,banner,Huawei,com.tilegarden.match3,CA,6a07e018ab9,Android-10.0,0.01,0.17
1657403496080,rewarded,Xiaomi,dovi.coalmining.inc,EG,6a0965e6646,Android-11.0,0.05,1.8
1657039441433,banner,Samsung,com.AppIdeas.LevelUpRunner,PK,6a0e786a297,Android-11.0,0.05,0.07
1656508453232,banner,Samsung,com.AppIdeas.LevelUpRunner,VN,6a16788a49c,Android-8.1.0,0.05,0.05
1656693486408,banner,Infinix,com.AppIdeas.LevelUpRunner,BR,6a1cf1d715f,Android-11.0,0.05,0.09
1656878679118,banner,Wiko,com.AppIdeas.LevelUpRunner,US,6a1dd66927b,Android-11.0,0.05,0.06
1657482770802,interstitial,Huawei,com.tintash.nailsalon,EG,6a21b9546c4,Android-10.0,0.01,0.57
1657059351953,interstitial,Generic,com.loop.match3d,US,6a263a6570e,Android-4.0,0.01,2.65
1656869967744,banner,Samsung,com.loop.match3d,BR,6a2705a5c27,Android-10.0,0.01,0.02
1657377201566,banner,Apple,1502447854,JP,6a2b020d691,iOS-15.4.1,0.01,0.09
1656375776755,banner,OPPO,com.AppIdeas.LevelUpRunner,VN,6a2f8462343,Android-11.0,0.05,0.08
1656512420840,banner,Motorola,com.tintash.nailsalon,BR,6a3300fb9ef,Android-10.0,0.01,0.02
1656484935018,banner,OPPO,com.volt.dresstoimpress,ID,6a3c7c0a88e,Android-11.0,0.01,0.01
1656699472038,rewarded,Samsung,se.ace.fishinc,AL,6a48fc5b793,Android-11.0,0.01,0.24
1657431171529,interstitial,OPPO,com.volt.dresstoimpress,ID,6a4aa6e7a67,Android-8.1.0,0.01,2.6
1657595372343,interstitial,Generic,se.ace.fishinc,US,6a4e6e50b28,Android-10.0,0.01,5.05
1657696793874,banner,Samsung,com.loop.match3d,GB,6a523535054,Android-11.0,0.1,0.1
1657204862664,banner,Huawei,com.loop.match3d,RU,6a52ee65e69,Android-10.0,0.01,0.01
1657354318073,rewarded,Xiaomi,com.tintash.nailsalon,RU,6a5fb96ee67,Android-10.0,0.01,0.76
1656912719656,banner,Samsung,com.loop.match3d,MX,6a60f2bf50d,Android-11.0,0.01,0.02
1657736411559,banner,Generic,com.loop.match3d,RU,6a6cc219ae5,Android-6.0.1,0.1,0.1
1657379174152,rewarded,Vivo,com.tilegarden.match3,PH,6a73c145dca,Android-11.0,0.01,1.33
1657167577440,rewarded,Apple,1502447854,US,6a73d6af02c,iOS-15.5,0.01,7.41
1657706619381,interstitial,Xiaomi,com.kamilbilge.ropesavior3d,PH,6a74455f274,Android-10.0,0.05,0.97
1657756249387,banner,Generic,com.loop.match3d,US,6a75e3c8c14,Android-4.0,0.1,0.11
1657045098118,interstitial,Generic,com.YayySAL.DodgeAgent,TR,6a76da66604,Android-4.0,0.05,1.42
1657341796834,banner,Samsung,com.kamilbilge.ropesavior3d,MY,6a77d644d7f,Android-11.0,0.05,0.09
1657025362095,banner,Samsung,com.AppIdeas.LevelUpRunner,FR,6a7beb8a82c,Android-8.0.0,0.05,0.16
1657657129947,banner,Apple,1502447854,TR,6a88dc60624,iOS-14.4.2,0.01,0.03
1656338610972,interstitial,Apple,1436213906,GB,6a8972eee55,iOS-14.0.1,0.01,0.02
1657554004038,banner,Samsung,com.loop.match3d,IN,6a8b744f612,Android-11.0,0.01,0.01
1657110483279,rewarded,Xiaomi,se.ace.fishinc,RU,6a8e3b0200d,Android-11.0,0.01,0.02
1657728903288,interstitial,Vivo,com.loop.match3d,PH,6a91dbf98c9,Android-11.0,0.05,0.05
1657572073957,banner,Generic,com.loop.match3d,US,6a95ed1cc19,Android-4.0,0.01,0.03
1656635379751,rewarded,Samsung,com.loop.match3d,MX,6a9f676405c,Android-9.0,0.01,0.06
1656830150452,banner,Generic,com.volt.dresstoimpress,ID,6aa000b93eb,Android-9.0,0.01,0.03
1657454624087,banner,Apple,1502447854,US,6aa2efbe3ed,iOS-15.5,0.01,0.31
1657728704600,interstitial,Xiaomi,se.ace.fishinc,RU,6aa5b4937fe,Android-11.0,0.01,0.33
1657019592313,banner,Samsung,com.tilegarden.match3,FR,6aa706d98cd,Android-11.0,0.01,0.03
1657640691306,banner,Samsung,com.kamilbilge.ropesavior3d,EC,6aae3581636,Android-11.0,0.05,0.05
1657485992048,interstitial,Samsung,se.ace.fishinc,CZ,6ab00e48dc3,Android-11.0,0.01,0.14
1657501578877,banner,Motorola,com.loop.match3d,CR,6ab48814194,Android-10.0,0.01,0.02
1657472206267,interstitial,Vivo,com.kamilbilge.ropesavior3d,IN,6ab6cc4f570,Android-11.0,0.05,0.06
1657464827669,banner,Positivo,com.tintash.nailsalon,BR,6ab83c1f78a,Android-8.1.0,0.01,0.03
1656949421217,banner,Samsung,com.tintash.nailsalon,GT,6abfa76fc59,Android-9.0,0.01,0.01
1656812009523,banner,Vivo,com.volt.dresstoimpress,ID,6ac17c5e1a8,Android-6.0.1,0.01,0.01
1656875576657,interstitial,Cricket,se.ace.fishinc,US,6ac1b18ab89,Android-11.0,0.01,9.27
1656947812582,banner,Samsung,com.AppIdeas.LevelUpRunner,FR,6ac2fa51b5d,Android-11.0,0.05,0.13
1657563719493,banner,Apple,1523081624,US,6ac7ca8f536,iOS-15.5,0.01,0.26
1657297083109,banner,Samsung,com.AppIdeas.LevelUpRunner,SA,6acc51700eb,Android-11.0,0.05,0.05
1657640329302,interstitial,Generic,com.kamilbilge.ropesavior3d,IN,6ad845864ef,Android-4.0,0.05,0.06
1657618591359,rewarded,Apple,1502447854,BR,6adc8450acd,iOS-15.5,0.01,0.91
1657489136969,banner,Samsung,com.loop.match3d,US,6adef1610aa,Android-10.0,0.01,0.03
1657459738573,interstitial,OPPO,com.loop.match3d,ID,6ae2ebf6171,Android-10.0,0.01,0.38
1657206407637,interstitial,Xiaomi,com.kamilbilge.ropesavior3d,MY,6ae63c95dc0,Android-10.0,0.05,0.89
1657122675986,banner,Motorola,com.YayySAL.DodgeAgent,AR,6ae970a875b,Android-11.0,0.05,0.18
1656519016136,banner,Vivo,com.AppIdeas.LevelUpRunner,IN,6aed1f9fe9b,Android-11.0,0.05,0.07
1656934475033,interstitial,Xiaomi,com.kamilbilge.ropesavior3d,BY,6af43b61f05,Android-11.0,0.05,0.33
1656951212436,rewarded,Tecno,com.loop.match3d,PK,6af5a626e2d,Android-11.0,0.01,0.24
1656292880457,banner,Apple,1586795332,GT,6afaea718f8,iOS-15.5,0.05,0.05
1657202565952,interstitial,Huawei,com.loop.match3d,ZA,6afb3fbaf8e,Android-10.0,0.01,0.3
1657353319010,interstitial,Apple,1436213906,GB,6afcd73a494,iOS-15.5,0.01,0.02
1657439661089,banner,OPPO,com.volt.dresstoimpress,ID,7400e51a88b,Android-11.0,0.01,0.02
1657430172180,banner,Generic,com.YayySAL.DodgeAgent,US,74030269855,Android-4.0,0.05,0.07
1657295291521,banner,Motorola,com.loop.match3d,US,74091d8c772,Android-10.0,0.01,0.03
1656785805992,banner,Generic,com.tintash.nailsalon,IN,740c0af34c7,Android-4.0,0.01,0.02
1657755997274,rewarded,Xiaomi,com.kamilbilge.ropesavior3d,EG,740e550cbf1,Android-10.0,0.05,0.4
1656405050599,banner,Xiaomi,com.tintash.nailsalon,IN,7416d05dae8,Android-11.0,0.01,0.02
1656527712925,rewarded,Samsung,com.tilegarden.match3,GB,74184c651e2,Android-10.0,0.01,7.39
1657678817867,banner,Samsung,com.tintash.nailsalon,MX,741f5402a54,Android-11.0,0.01,0.02
1657520916794,rewarded,Generic,com.tilegarden.match3,US,74213913efa,Android-4.0,0.01,0.02
1657685317821,banner,Apple,1502447854,US,742cabe5ee9,iOS-15.5,0.01,0.03
1656568520786,banner,Generic,com.loop.match3d,RU,742d7963f8b,Android-4.0,0.01,0.11
1656764327706,banner,Generic,com.tilegarden.match3,SG,74333347dc5,Android-4.0,0.01,0.17
1656583653537,interstitial,Samsung,se.ace.fishinc,RU,743561f9325,Android-8.0.0,0.01,0.02
1656535685261,banner,Apple,1523081624,US,74378655dbd,iOS-15.5,0.01,0.87
1656801719837,banner,Generic,com.loop.match3d,IT,7438c2afefc,Android-4.0,0.01,0.01
1657302196933,rewarded,Huawei,se.ace.fishinc,CA,743ab45a5d8,Android-7.0,0.01,0.02
1656444353921,banner,Xiaomi,com.kamilbilge.ropesavior3d,CZ,744378c0e1a,Android-10.0,0.05,0.05
1657351890176,interstitial,Motorola,com.loop.match3d,MX,744397cda1f,Android-11.0,0.01,0.08
1657221817875,banner,Apple,1502447854,NL,74440127c22,iOS-15.5,0.01,0.01
1657337745891,banner,Xiaomi,com.AppIdeas.LevelUpRunner,IN,7444dd56cf6,Android-10.0,0.05,0.05
1657669662389,banner,Motorola,com.loop.match3d,MX,7446839435f,Android-11.0,0.1,0.14
1657396102287,rewarded,Samsung,se.ace.fishinc,RU,7449607324c,Android-11.0,0.01,0.26
1657150655627,rewarded,Samsung,se.ace.fishinc,FI,74550ad6c5c,Android-9.0,0.01,0.02
1656872235176,banner,Google,com.AppIdeas.LevelUpRunner,US,7463fe88ea7,Android-10.0,0.05,0.06
1656636586441,banner,Realme,com.AppIdeas.LevelUpRunner,IQ,7464610a0bc,Android-11.0,0.05,0.05
1657731973290,interstitial,Generic,com.tintash.nailsalon,ID,7467ee983e5,Android-4.0,0.01,4.05
1656596940048,banner,Xiaomi,com.kamilbilge.ropesavior3d,ID,746cf5c28fc,Android-10.0,0.05,0.05
1656647713872,banner,Motorola,com.tintash.nailsalon,BR,747234e85d1,Android-10.0,0.01,0.11
1657720956410,rewarded,Generic,com.tilegarden.match3,PH,747449d2578,Android-4.0,0.05,0.58
1657640036582,banner,Samsung,com.volt.dresstoimpress,VN,7479155a214,Android-11.0,0.01,0.02
1657721358496,interstitial,Samsung,com.loop.match3d,JO,747e8e1817a,Android-10.0,0.05,0.05
1656941664069,banner,Samsung,com.loop.match3d,RU,7480da877c8,Android-11.0,0.01,0.01
1656916752552,banner,Apple,1579489488,MX,748248a83ce,iOS-14.7.1,0.05,0.08
1657643973340,interstitial,Generic,com.loop.match3d,CA,7483f1084a4,Android-4.0,0.05,2.03
1656623993578,banner,Generic,com.AppIdeas.LevelUpRunner,US,748b111c594,Android-4.0,0.05,0.06
1657673647108,interstitial,Apple,1436213906,RU,74951f58bd1,iOS-12.5.5,0.01,0.02
1657673780543,interstitial,Samsung,se.ace.fishinc,US,74979085ea0,Android-11.0,0.01,5.95
1657158104379,rewarded,Samsung,com.loop.match3d,BR,7497c13fabf,Android-11.0,0.01,0.07
1656570665597,banner,Vivo,com.volt.dresstoimpress,ID,749933ab8e4,Android-11.0,0.01,0.05
1656785036767,banner,Generic,com.kamilbilge.ropesavior3d,AE,749d4f80877,Android-4.0,0.05,0.1
1657417726011,banner,Samsung,com.loop.match3d,FR,749db8e410c,Android-11.0,0.01,0.02
1656560742211,banner,Generic,com.volt.dresstoimpress,ID,74a08e42b0a,Android-4.0,0.01,0.01
1656349439976,banner,Apple,1529614832,US,74aa1603d58,iOS-15.5,0.01,1.31
1657281235078,banner,Samsung,com.AppIdeas.LevelUpRunner,KR,74aa1ffe2d5,Android-6.0.1,0.05,0.13
1657710284090,interstitial,Xiaomi,com.loop.match3d,ES,74abad00d20,Android-10.0,0.05,0.06
1657736495648,interstitial,Samsung,se.ace.fishinc,TN,74ad54c531b,Android-11.0,0.01,0.35
1656954445466,interstitial,Samsung,com.loop.match3d,IE,74b5d0f0fe7,Android-11.0,0.01,0.23
1657543559502,banner,Samsung,com.kamilbilge.ropesavior3d,ID,74bcc27d432,Android-8.1.0,0.05,0.09
1657369592556,interstitial,Xiaomi,com.YayySAL.DodgeAgent,ID,74c2d9af2cd,Android-10.0,0.05,2.05
1656613076351,interstitial,Samsung,se.ace.fishinc,ZA,74c36920609,Android-9.0,0.01,1.31
1657702643275,banner,Generic,com.kamilbilge.ropesavior3d,FR,74c572bdb97,Android-4.0,0.05,0.1
1657748344358,interstitial,Xiaomi,se.ace.fishinc,BR,74c584539c3,Android-11.0,0.01,0.02
1657048539976,banner,Samsung,com.tintash.nailsalon,GB,74c7d11ee72,Android-11.0,0.01,0.03
1657075337490,banner,Samsung,com.loop.match3d,BR,74cc9776003,Android-11.0,0.01,0.03
1657276211648,banner,Vivo,dovi.coalmining.inc,IN,74d41cb960c,Android-10.0,0.05,0.08
1657742496293,banner,Apple,1523081624,GB,74d741e5cdd,iOS-14.7.1,0.01,0.05
1656526232864,banner,Huawei,com.YayySAL.DodgeAgent,AE,74d88d927ea,Android-9.0,0.05,0.14
1657452114247,interstitial,Apple,1579489488,KZ,74df944d29d,iOS-15.4.1,0.05,1.41
1657454874866,interstitial,OPPO,se.ace.fishinc,VN,74e06e4571f,Android-11.0,0.01,1.75
1657332018768,interstitial,Apple,1436213906,US,74e46d09b2d,iOS-15.5,5,5
1656879375572,banner,Samsung,com.tintash.nailsalon,DE,74e61d45489,Android-9.0,0.01,0.1
1657133535580,rewarded,Samsung,com.tilegarden.match3,GR,74e65e2e7de,Android-11.0,0.01,0.02
1656420340239,banner,Samsung,com.kamilbilge.ropesavior3d,AU,74e748d0e92,Android-10.0,0.05,0.12
1657340675336,banner,OPPO,com.volt.dresstoimpress,ID,74e95a8e8fb,Android-11.0,0.01,0.58
1657022585232,banner,Vivo,com.volt.dresstoimpress,ID,74e986fc3f1,Android-8.1.0,0.01,0.02
1657274734611,banner,OPPO,com.tintash.nailsalon,IQ,74f36cb9cd0,Android-6.0,0.01,0.01
1657425249170,rewarded,Samsung,se.ace.fishinc,AR,74f6cd41728,Android-11.0,0.01,0.57
1656962244759,interstitial,Generic,com.YayySAL.DodgeAgent,DZ,74feff858ad,Android-4.0,0.05,0.07
1657157795951,interstitial,Motorola,com.loop.match3d,MX,8002eef8b2b,Android-9.0,0.01,0.09
1657335953513,banner,ZTE,com.tilegarden.match3,AU,800444ae172,Android-11.0,0.01,0.3
1657004341700,banner,Generic,com.loop.match3d,GB,80050c41af5,Android-4.0,0.01,0.03
1657121319879,banner,Samsung,com.tilegarden.match3,US,8006818da80,Android-11.0,0.01,0.08
1656954453224,banner,Apple,1523081624,CH,801052af141,iOS-15.5,0.01,0.12
1656690683630,banner,Apple,1523081624,VN,80214fde2a3,iOS-12.5.5,0.01,0.02
1656599498605,banner,Generic,com.tilegarden.match3,US,802610a0cba,Android-4.0,0.01,0.02
1656588926023,rewarded,Samsung,com.tilegarden.match3,DE,80268836755,Android-11.0,0.01,0.02
1656998555771,banner,Apple,1502447854,US,80286daef1b,iOS-15.5,0.01,0.24
1657694957330,banner,Apple,1502447854,GB,802eb2cbd15,iOS-15.5,0.01,0.04
1657531910341,banner,Huawei,com.AppIdeas.LevelUpRunner,DK,8033268ce70,Android-10.0,0.05,0.05
1657339364861,banner,Generic,com.AppIdeas.LevelUpRunner,KR,8033c49f060,Android-4.0,0.05,0.05
1657261451690,banner,Xiaomi,com.volt.dresstoimpress,ID,804bdabd912,Android-10.0,0.01,0.04
1657435273611,banner,Generic,com.volt.dresstoimpress,TH,804d46fdf56,Android-4.0,0.01,0.01
1657593813585,banner,Vivo,com.volt.dresstoimpress,VN,8050767c436,Android-6.0.1,0.01,0.02
1657688352453,interstitial,Huawei,com.loop.match3d,CO,8053d492b83,Android-9.0,0.05,0.27
1657155735724,banner,Vivo,com.volt.dresstoimpress,ID,80562896716,Android-11.0,0.01,0.02
